date,name,size,density
2001-10,hunter.shively,0,0.0
2002-01,hunter.shively,0,0.0
2000-03,hunter.shively,1,1.0
2000-10,hunter.shively,7,0.42857142857142855
2000-09,hunter.shively,7,0.32142857142857145
2001-08,hunter.shively,0,0.0
2001-11,hunter.shively,0,0.0
2001-02,hunter.shively,2,1.0
2000-06,hunter.shively,6,0.38095238095238093
2000-12,steven.south,1,1.0
2000-08,steven.south,1,2.0
2001-09,steven.south,0,0.0
2001-07,steven.south,0,0.0
2000-11,steven.south,1,1.0
2001-01,steven.south,1,1.0
2001-04,steven.south,3,1.0
2001-05,steven.south,2,1.0
2001-06,steven.south,0,0.0
2001-03,steven.south,2,1.0
2001-12,steven.south,0,0.0
2000-04,steven.south,0,0.0
2000-07,steven.south,0,0.0
2002-02,steven.south,0,0.0
2000-05,steven.south,1,1.0
2001-10,steven.south,0,0.0
2002-01,steven.south,0,0.0
2000-03,steven.south,1,1.0
2000-10,steven.south,1,2.0
2000-09,steven.south,2,1.0
2001-08,steven.south,0,0.0
2001-11,steven.south,0,0.0
2001-02,steven.south,2,1.3333333333333333
2000-06,steven.south,2,1.0
2000-12,brad.mckay,1,1.0
2000-08,brad.mckay,3,1.0
2001-09,brad.mckay,2,1.0
2001-07,brad.mckay,0,0.0
2000-11,brad.mckay,0,0.0
2001-01,brad.mckay,2,2.0
2001-04,brad.mckay,3,0.6666666666666666
2001-05,brad.mckay,2,1.3333333333333333
2001-06,brad.mckay,3,0.6666666666666666
2001-03,brad.mckay,1,1.0
2001-12,brad.mckay,3,0.6666666666666666
2000-04,brad.mckay,0,0.0
2000-07,brad.mckay,1,2.0
2002-02,brad.mckay,0,0.0
2000-05,brad.mckay,0,0.0
2001-10,brad.mckay,5,0.8666666666666667
2002-01,brad.mckay,0,0.0
2000-03,brad.mckay,0,0.0
2000-10,brad.mckay,2,1.0
2000-09,brad.mckay,2,1.0
2001-08,brad.mckay,1,2.0
2001-11,brad.mckay,4,0.8
2001-02,brad.mckay,1,1.0
2000-06,brad.mckay,1,1.0
2000-12,kevin.ruscitti,2,0.6666666666666666
2000-08,kevin.ruscitti,2,1.0
2001-09,kevin.ruscitti,0,0.0
2001-07,kevin.ruscitti,1,1.0
2000-11,kevin.ruscitti,2,1.0
2001-01,kevin.ruscitti,1,1.0
2001-04,kevin.ruscitti,1,1.0
2001-05,kevin.ruscitti,2,1.3333333333333333
2001-06,kevin.ruscitti,1,1.0
2001-03,kevin.ruscitti,3,0.6666666666666666
2001-12,kevin.ruscitti,1,1.0
2000-04,kevin.ruscitti,2,1.0
2000-07,kevin.ruscitti,4,0.5
2002-02,kevin.ruscitti,1,1.0
2000-05,kevin.ruscitti,1,2.0
2001-10,kevin.ruscitti,1,2.0
2002-01,kevin.ruscitti,0,0.0
2000-03,kevin.ruscitti,1,1.0
2000-10,kevin.ruscitti,0,0.0
2000-09,kevin.ruscitti,2,1.0
2001-08,kevin.ruscitti,0,0.0
2001-11,kevin.ruscitti,0,0.0
2001-02,kevin.ruscitti,1,2.0
2000-06,kevin.ruscitti,3,0.6666666666666666
2000-12,fletcher.sturm,0,0.0
2000-08,fletcher.sturm,3,0.8333333333333334
2001-09,fletcher.sturm,0,0.0
2001-07,fletcher.sturm,2,1.3333333333333333
2000-11,fletcher.sturm,2,0.6666666666666666
2001-01,fletcher.sturm,5,0.6666666666666666
2001-04,fletcher.sturm,3,1.3333333333333333
2001-05,fletcher.sturm,2,1.3333333333333333
2001-06,fletcher.sturm,0,0.0
2001-03,fletcher.sturm,2,0.6666666666666666
2001-12,fletcher.sturm,0,0.0
2000-04,fletcher.sturm,1,1.0
2000-07,fletcher.sturm,3,1.0
2002-02,fletcher.sturm,0,0.0
2000-05,fletcher.sturm,0,0.0
2001-10,fletcher.sturm,0,0.0
2002-01,fletcher.sturm,0,0.0
2000-03,fletcher.sturm,2,1.0
2000-10,fletcher.sturm,4,0.7
2000-09,fletcher.sturm,5,0.5333333333333333
2001-08,fletcher.sturm,0,0.0
2001-11,fletcher.sturm,0,0.0
2001-02,fletcher.sturm,2,0.6666666666666666
2000-06,fletcher.sturm,1,1.0
2000-12,danny.mccarty,4,0.9
2000-08,danny.mccarty,1,2.0
2001-09,danny.mccarty,7,0.6071428571428571
2001-07,danny.mccarty,2,1.3333333333333333
2000-11,danny.mccarty,3,1.3333333333333333
2001-01,danny.mccarty,1,2.0
2001-04,danny.mccarty,5,0.7333333333333333
2001-05,danny.mccarty,2,1.3333333333333333
2001-06,danny.mccarty,1,1.0
2001-03,danny.mccarty,2,0.6666666666666666
2001-12,danny.mccarty,9,0.6666666666666666
2000-04,danny.mccarty,0,0.0
2000-07,danny.mccarty,0,0.0
2002-02,danny.mccarty,0,0.0
2000-05,danny.mccarty,0,0.0
2001-10,danny.mccarty,8,0.7777777777777778
2002-01,danny.mccarty,2,1.0
2000-03,danny.mccarty,0,0.0
2000-10,danny.mccarty,1,1.0
2000-09,danny.mccarty,1,2.0
2001-08,danny.mccarty,7,0.6071428571428571
2001-11,danny.mccarty,7,1.0
2001-02,danny.mccarty,3,0.8333333333333334
2000-06,danny.mccarty,0,0.0
2000-12,mike.carson,0,0.0
2000-08,mike.carson,1,1.0
2001-09,mike.carson,0,0.0
2001-07,mike.carson,1,1.0
2000-11,mike.carson,1,1.0
2001-01,mike.carson,0,0.0
2001-04,mike.carson,1,1.0
2001-05,mike.carson,4,0.9
2001-06,mike.carson,1,1.0
2001-03,mike.carson,0,0.0
2001-12,mike.carson,0,0.0
2000-04,mike.carson,0,0.0
2000-07,mike.carson,4,0.4
2002-02,mike.carson,3,1.0
2000-05,mike.carson,0,0.0
2001-10,mike.carson,1,2.0
2002-01,mike.carson,2,0.6666666666666666
2000-03,mike.carson,0,0.0
2000-10,mike.carson,0,0.0
2000-09,mike.carson,2,0.6666666666666666
2001-08,mike.carson,2,1.0
2001-11,mike.carson,0,0.0
2001-02,mike.carson,0,0.0
2000-06,mike.carson,0,0.0
2000-12,dana.davis,0,0.0
2000-08,dana.davis,1,0.0
2001-09,dana.davis,2,3.0
2001-07,dana.davis,3,1.1666666666666667
2000-11,dana.davis,2,2.0
2001-01,dana.davis,1,0.0
2001-04,dana.davis,1,2.0
2001-05,dana.davis,2,1.6666666666666667
2001-06,dana.davis,2,0.6666666666666666
2001-03,dana.davis,1,0.0
2001-12,dana.davis,3,0.8333333333333334
2000-04,dana.davis,0,0.0
2000-07,dana.davis,2,2.0
2002-02,dana.davis,4,0.8
2000-05,dana.davis,0,0.0
2001-10,dana.davis,6,0.9333333333333333
2002-01,dana.davis,1,1.0
2000-03,dana.davis,1,1.0
2000-10,dana.davis,2,1.0
2000-09,dana.davis,1,1.0
2001-08,dana.davis,4,1.0
2001-11,dana.davis,6,0.6
2001-02,dana.davis,1,0.0
2000-06,dana.davis,0,0.0
2000-12,stacy.dickson,3,0.6666666666666666
2000-08,stacy.dickson,4,0.9
2001-09,stacy.dickson,0,0.0
2001-07,stacy.dickson,0,0.0
2000-11,stacy.dickson,4,0.9
2001-01,stacy.dickson,1,1.0
2001-04,stacy.dickson,7,0.6428571428571429
2001-05,stacy.dickson,4,0.9
2001-06,stacy.dickson,4,0.7
2001-03,stacy.dickson,6,0.7142857142857143
2001-12,stacy.dickson,0,0.0
2000-04,stacy.dickson,2,1.0
2000-07,stacy.dickson,3,0.8333333333333334
2002-02,stacy.dickson,0,0.0
2000-05,stacy.dickson,2,1.0
2001-10,stacy.dickson,0,0.0
2002-01,stacy.dickson,0,0.0
2000-03,stacy.dickson,1,1.0
2000-10,stacy.dickson,4,0.8
2000-09,stacy.dickson,3,0.6666666666666666
2001-08,stacy.dickson,0,0.0
2001-11,stacy.dickson,0,0.0
2001-02,stacy.dickson,5,1.0
2000-06,stacy.dickson,2,0.6666666666666666
2000-12,darron.giron,4,0.8
2000-08,darron.giron,4,0.7
2001-09,darron.giron,0,0.0
2001-07,darron.giron,0,0.0
2000-11,darron.giron,4,0.6
2001-01,darron.giron,8,0.5
2001-04,darron.giron,3,0.6666666666666666
2001-05,darron.giron,2,0.6666666666666666
2001-06,darron.giron,0,0.0
2001-03,darron.giron,5,0.6
2001-12,darron.giron,0,0.0
2000-04,darron.giron,0,0.0
2000-07,darron.giron,1,1.0
2002-02,darron.giron,0,0.0
2000-05,darron.giron,1,1.0
2001-10,darron.giron,0,0.0
2002-01,darron.giron,0,0.0
2000-03,darron.giron,0,0.0
2000-10,darron.giron,4,0.6
2000-09,darron.giron,3,0.8333333333333334
2001-08,darron.giron,0,0.0
2001-11,darron.giron,0,0.0
2001-02,darron.giron,5,0.5333333333333333
2000-06,darron.giron,3,0.6666666666666666
2000-12,paul.thomas,0,0.0
2000-08,paul.thomas,0,0.0
2001-09,paul.thomas,0,0.0
2001-07,paul.thomas,0,0.0
2000-11,paul.thomas,1,1.0
2001-01,paul.thomas,0,0.0
2001-04,paul.thomas,0,0.0
2001-05,paul.thomas,4,0.6666666666666666
2001-06,paul.thomas,0,0.0
2001-03,paul.thomas,0,0.0
2001-12,paul.thomas,0,0.0
2000-04,paul.thomas,0,0.0
2000-07,paul.thomas,0,0.0
2002-02,paul.thomas,0,0.0
2000-05,paul.thomas,0,0.0
2001-10,paul.thomas,1,2.0
2002-01,paul.thomas,0,0.0
2000-03,paul.thomas,0,0.0
2000-10,paul.thomas,0,0.0
2000-09,paul.thomas,1,1.0
2001-08,paul.thomas,0,0.0
2001-11,paul.thomas,0,0.0
2001-02,paul.thomas,0,0.0
2000-06,paul.thomas,0,0.0
2000-12,michele.lokay,0,0.0
2000-08,michele.lokay,0,0.0
2001-09,michele.lokay,0,0.0
2001-07,michele.lokay,0,0.0
2000-11,michele.lokay,0,0.0
2001-01,michele.lokay,0,0.0
2001-04,michele.lokay,0,0.0
2001-05,michele.lokay,0,0.0
2001-06,michele.lokay,0,0.0
2001-03,michele.lokay,0,0.0
2001-12,michele.lokay,0,0.0
2000-04,michele.lokay,0,0.0
2000-07,michele.lokay,1,1.0
2002-02,michele.lokay,0,0.0
2000-05,michele.lokay,0,0.0
2001-10,michele.lokay,0,0.0
2002-01,michele.lokay,0,0.0
2000-03,michele.lokay,0,0.0
2000-10,michele.lokay,0,0.0
2000-09,michele.lokay,0,0.0
2001-08,michele.lokay,0,0.0
2001-11,michele.lokay,0,0.0
2001-02,michele.lokay,0,0.0
2000-06,michele.lokay,3,1.3333333333333333
2000-12,jonathan.mckay,0,0.0
2000-08,jonathan.mckay,2,0.6666666666666666
2001-09,jonathan.mckay,4,0.6
2001-07,jonathan.mckay,1,1.0
2000-11,jonathan.mckay,1,1.0
2001-01,jonathan.mckay,1,1.0
2001-04,jonathan.mckay,1,2.0
2001-05,jonathan.mckay,3,1.0
2001-06,jonathan.mckay,2,1.0
2001-03,jonathan.mckay,0,0.0
2001-12,jonathan.mckay,2,0.6666666666666666
2000-04,jonathan.mckay,0,0.0
2000-07,jonathan.mckay,0,0.0
2002-02,jonathan.mckay,5,0.9
2000-05,jonathan.mckay,2,1.0
2001-10,jonathan.mckay,7,0.5357142857142857
2002-01,jonathan.mckay,3,0.8333333333333334
2000-03,jonathan.mckay,0,0.0
2000-10,jonathan.mckay,2,1.0
2000-09,jonathan.mckay,1,1.0
2001-08,jonathan.mckay,5,0.4
2001-11,jonathan.mckay,14,0.2857142857142857
2001-02,jonathan.mckay,0,0.0
2000-06,jonathan.mckay,1,1.0
2000-12,charles.weldon,0,0.0
2000-08,charles.weldon,0,0.0
2001-09,charles.weldon,4,0.6
2001-07,charles.weldon,0,0.0
2000-11,charles.weldon,0,0.0
2001-01,charles.weldon,0,0.0
2001-04,charles.weldon,0,0.0
2001-05,charles.weldon,2,1.0
2001-06,charles.weldon,1,1.0
2001-03,charles.weldon,0,0.0
2001-12,charles.weldon,0,0.0
2000-04,charles.weldon,0,0.0
2000-07,charles.weldon,0,0.0
2002-02,charles.weldon,2,0.6666666666666666
2000-05,charles.weldon,0,0.0
2001-10,charles.weldon,2,1.0
2002-01,charles.weldon,1,2.0
2000-03,charles.weldon,0,0.0
2000-10,charles.weldon,0,0.0
2000-09,charles.weldon,0,0.0
2001-08,charles.weldon,1,2.0
2001-11,charles.weldon,1,1.0
2001-02,charles.weldon,0,0.0
2000-06,charles.weldon,0,0.0
2000-12,jason.wolfe,2,1.0
2000-08,jason.wolfe,1,1.0
2001-09,jason.wolfe,3,0.8333333333333334
2001-07,jason.wolfe,2,1.0
2000-11,jason.wolfe,3,1.0
2001-01,jason.wolfe,2,1.0
2001-04,jason.wolfe,2,1.0
2001-05,jason.wolfe,0,0.0
2001-06,jason.wolfe,0,0.0
2001-03,jason.wolfe,2,1.0
2001-12,jason.wolfe,2,1.3333333333333333
2000-04,jason.wolfe,0,0.0
2000-07,jason.wolfe,0,0.0
2002-02,jason.wolfe,1,1.0
2000-05,jason.wolfe,0,0.0
2001-10,jason.wolfe,6,0.8571428571428571
2002-01,jason.wolfe,2,1.0
2000-03,jason.wolfe,0,0.0
2000-10,jason.wolfe,2,1.0
2000-09,jason.wolfe,1,2.0
2001-08,jason.wolfe,4,1.1
2001-11,jason.wolfe,5,0.8
2001-02,jason.wolfe,2,1.0
2000-06,jason.wolfe,0,0.0
2000-12,errol.mclaughlin,5,0.6
2000-08,errol.mclaughlin,2,1.0
2001-09,errol.mclaughlin,6,0.6
2001-07,errol.mclaughlin,1,1.0
2000-11,errol.mclaughlin,3,0.6666666666666666
2001-01,errol.mclaughlin,7,0.5714285714285714
2001-04,errol.mclaughlin,2,0.6666666666666666
2001-05,errol.mclaughlin,5,1.1
2001-06,errol.mclaughlin,6,0.5333333333333333
2001-03,errol.mclaughlin,3,0.8333333333333334
2001-12,errol.mclaughlin,6,0.7333333333333333
2000-04,errol.mclaughlin,0,0.0
2000-07,errol.mclaughlin,1,1.0
2002-02,errol.mclaughlin,3,0.6666666666666666
2000-05,errol.mclaughlin,0,0.0
2001-10,errol.mclaughlin,10,0.6222222222222222
2002-01,errol.mclaughlin,3,0.8333333333333334
2000-03,errol.mclaughlin,0,0.0
2000-10,errol.mclaughlin,3,0.8333333333333334
2000-09,errol.mclaughlin,1,2.0
2001-08,errol.mclaughlin,3,1.0
2001-11,errol.mclaughlin,7,0.6666666666666666
2001-02,errol.mclaughlin,7,0.47619047619047616
2000-06,errol.mclaughlin,0,0.0
2000-12,robert.benson,0,0.0
2000-08,robert.benson,0,0.0
2001-09,robert.benson,1,1.0
2001-07,robert.benson,2,1.3333333333333333
2000-11,robert.benson,1,1.0
2001-01,robert.benson,0,0.0
2001-04,robert.benson,0,0.0
2001-05,robert.benson,2,1.3333333333333333
2001-06,robert.benson,0,0.0
2001-03,robert.benson,0,0.0
2001-12,robert.benson,0,0.0
2000-04,robert.benson,0,0.0
2000-07,robert.benson,1,1.0
2002-02,robert.benson,1,1.0
2000-05,robert.benson,0,0.0
2001-10,robert.benson,4,0.9
2002-01,robert.benson,1,1.0
2000-03,robert.benson,0,0.0
2000-10,robert.benson,0,0.0
2000-09,robert.benson,0,0.0
2001-08,robert.benson,4,0.8
2001-11,robert.benson,5,0.6
2001-02,robert.benson,0,0.0
2000-06,robert.benson,0,0.0
2000-12,stanley.horton,4,0.9
2000-08,stanley.horton,3,0.8333333333333334
2001-09,stanley.horton,5,0.6666666666666666
2001-07,stanley.horton,3,0.8333333333333334
2000-11,stanley.horton,7,0.5714285714285714
2001-01,stanley.horton,0,0.0
2001-04,stanley.horton,8,0.5833333333333334
2001-05,stanley.horton,11,0.3181818181818182
2001-06,stanley.horton,3,0.6666666666666666
2001-03,stanley.horton,6,0.3333333333333333
2001-12,stanley.horton,6,0.9047619047619048
2000-04,stanley.horton,2,1.3333333333333333
2000-07,stanley.horton,1,2.0
2002-02,stanley.horton,3,1.0
2000-05,stanley.horton,1,2.0
2001-10,stanley.horton,11,0.6727272727272727
2002-01,stanley.horton,2,0.6666666666666666
2000-03,stanley.horton,1,2.0
2000-10,stanley.horton,2,1.0
2000-09,stanley.horton,1,2.0
2001-08,stanley.horton,8,0.6388888888888888
2001-11,stanley.horton,8,0.75
2001-02,stanley.horton,0,0.0
2000-06,stanley.horton,1,1.0
2000-12,randall.gay,2,1.0
2000-08,randall.gay,3,0.6666666666666666
2001-09,randall.gay,0,0.0
2001-07,randall.gay,0,0.0
2000-11,randall.gay,5,0.8666666666666667
2001-01,randall.gay,3,0.8333333333333334
2001-04,randall.gay,2,1.0
2001-05,randall.gay,1,2.0
2001-06,randall.gay,0,0.0
2001-03,randall.gay,2,1.0
2001-12,randall.gay,0,0.0
2000-04,randall.gay,2,0.6666666666666666
2000-07,randall.gay,2,0.6666666666666666
2002-02,randall.gay,0,0.0
2000-05,randall.gay,2,0.6666666666666666
2001-10,randall.gay,0,0.0
2002-01,randall.gay,0,0.0
2000-03,randall.gay,3,0.5
2000-10,randall.gay,6,0.47619047619047616
2000-09,randall.gay,2,0.6666666666666666
2001-08,randall.gay,0,0.0
2001-11,randall.gay,0,0.0
2001-02,randall.gay,2,1.3333333333333333
2000-06,randall.gay,2,0.6666666666666666
2000-12,phillip.love,3,0.6666666666666666
2000-08,phillip.love,7,0.42857142857142855
2001-09,phillip.love,0,0.0
2001-07,phillip.love,0,0.0
2000-11,phillip.love,5,0.6666666666666666
2001-01,phillip.love,9,0.4222222222222222
2001-04,phillip.love,8,0.3333333333333333
2001-05,phillip.love,1,1.0
2001-06,phillip.love,0,0.0
2001-03,phillip.love,11,0.3090909090909091
2001-12,phillip.love,0,0.0
2000-04,phillip.love,1,1.0
2000-07,phillip.love,5,0.4
2002-02,phillip.love,0,0.0
2000-05,phillip.love,3,1.0
2001-10,phillip.love,0,0.0
2002-01,phillip.love,0,0.0
2000-03,phillip.love,1,1.0
2000-10,phillip.love,6,0.42857142857142855
2000-09,phillip.love,3,1.0
2001-08,phillip.love,0,0.0
2001-11,phillip.love,0,0.0
2001-02,phillip.love,4,0.6
2000-06,phillip.love,4,0.7
2000-12,jay.reitmeyer,5,0.7333333333333333
2000-08,jay.reitmeyer,1,2.0
2001-09,jay.reitmeyer,4,0.6
2001-07,jay.reitmeyer,1,1.0
2000-11,jay.reitmeyer,7,0.5357142857142857
2001-01,jay.reitmeyer,2,1.0
2001-04,jay.reitmeyer,3,1.0
2001-05,jay.reitmeyer,7,0.5
2001-06,jay.reitmeyer,0,0.0
2001-03,jay.reitmeyer,2,1.0
2001-12,jay.reitmeyer,3,1.1666666666666667
2000-04,jay.reitmeyer,2,0.6666666666666666
2000-07,jay.reitmeyer,2,1.0
2002-02,jay.reitmeyer,3,0.6666666666666666
2000-05,jay.reitmeyer,0,0.0
2001-10,jay.reitmeyer,10,0.5454545454545454
2002-01,jay.reitmeyer,2,1.3333333333333333
2000-03,jay.reitmeyer,0,0.0
2000-10,jay.reitmeyer,3,1.0
2000-09,jay.reitmeyer,1,1.0
2001-08,jay.reitmeyer,3,1.1666666666666667
2001-11,jay.reitmeyer,6,0.7142857142857143
2001-02,jay.reitmeyer,3,1.0
2000-06,jay.reitmeyer,1,1.0
2000-12,michelle.cash,7,0.8095238095238095
2000-08,michelle.cash,0,0.0
2001-09,michelle.cash,3,0.6666666666666666
2001-07,michelle.cash,0,0.0
2000-11,michelle.cash,6,0.7619047619047619
2001-01,michelle.cash,2,1.3333333333333333
2001-04,michelle.cash,5,0.5333333333333333
2001-05,michelle.cash,2,1.3333333333333333
2001-06,michelle.cash,2,0.6666666666666666
2001-03,michelle.cash,10,0.41818181818181815
2001-12,michelle.cash,3,1.6666666666666667
2000-04,michelle.cash,1,1.0
2000-07,michelle.cash,1,1.0
2002-02,michelle.cash,0,0.0
2000-05,michelle.cash,1,0.0
2001-10,michelle.cash,4,1.0
2002-01,michelle.cash,0,0.0
2000-03,michelle.cash,0,0.0
2000-10,michelle.cash,2,1.3333333333333333
2000-09,michelle.cash,2,1.3333333333333333
2001-08,michelle.cash,0,0.0
2001-11,michelle.cash,4,0.8
2001-02,michelle.cash,2,1.0
2000-06,michelle.cash,2,3.0
2000-12,judy.townsend,2,1.3333333333333333
2000-08,judy.townsend,2,1.3333333333333333
2001-09,judy.townsend,1,1.0
2001-07,judy.townsend,0,0.0
2000-11,judy.townsend,1,2.0
2001-01,judy.townsend,1,2.0
2001-04,judy.townsend,2,1.0
2001-05,judy.townsend,2,1.3333333333333333
2001-06,judy.townsend,1,1.0
2001-03,judy.townsend,2,0.6666666666666666
2001-12,judy.townsend,1,1.0
2000-04,judy.townsend,1,2.0
2000-07,judy.townsend,1,2.0
2002-02,judy.townsend,5,0.7333333333333333
2000-05,judy.townsend,1,1.0
2001-10,judy.townsend,2,1.3333333333333333
2002-01,judy.townsend,2,1.3333333333333333
2000-03,judy.townsend,2,1.0
2000-10,judy.townsend,2,1.0
2000-09,judy.townsend,1,2.0
2001-08,judy.townsend,0,0.0
2001-11,judy.townsend,0,0.0
2001-02,judy.townsend,2,1.0
2000-06,judy.townsend,1,2.0
2000-12,kay.mann,4,1.5
2000-08,kay.mann,3,0.6666666666666666
2001-09,kay.mann,1,2.0
2001-07,kay.mann,1,1.0
2000-11,kay.mann,3,1.3333333333333333
2001-01,kay.mann,2,0.6666666666666666
2001-04,kay.mann,5,0.7
2001-05,kay.mann,6,0.7333333333333333
2001-06,kay.mann,3,0.8333333333333334
2001-03,kay.mann,4,1.0
2001-12,kay.mann,5,0.9
2000-04,kay.mann,0,0.0
2000-07,kay.mann,2,1.3333333333333333
2002-02,kay.mann,2,1.0
2000-05,kay.mann,0,0.0
2001-10,kay.mann,2,1.3333333333333333
2002-01,kay.mann,2,1.0
2000-03,kay.mann,0,0.0
2000-10,kay.mann,5,0.6666666666666666
2000-09,kay.mann,4,1.0
2001-08,kay.mann,1,2.0
2001-11,kay.mann,3,1.6666666666666667
2001-02,kay.mann,6,1.0
2000-06,kay.mann,1,2.0
2000-12,liz.taylor,0,0.0
2000-08,liz.taylor,2,1.0
2001-09,liz.taylor,0,0.0
2001-07,liz.taylor,0,0.0
2000-11,liz.taylor,15,0.35
2001-01,liz.taylor,1,2.0
2001-04,liz.taylor,6,1.0
2001-05,liz.taylor,8,0.8055555555555556
2001-06,liz.taylor,5,0.6
2001-03,liz.taylor,5,0.6
2001-12,liz.taylor,1,2.0
2000-04,liz.taylor,5,0.4
2000-07,liz.taylor,4,0.6
2002-02,liz.taylor,41,0.08130081300813008
2000-05,liz.taylor,1,1.0
2001-10,liz.taylor,7,1.0
2002-01,liz.taylor,5,0.7333333333333333
2000-03,liz.taylor,1,1.0
2000-10,liz.taylor,10,0.4727272727272727
2000-09,liz.taylor,2,0.6666666666666666
2001-08,liz.taylor,0,0.0
2001-11,liz.taylor,13,0.5641025641025641
2001-02,liz.taylor,7,0.5714285714285714
2000-06,liz.taylor,0,0.0
2000-12,mark.e.haedicke,0,0.0
2000-08,mark.e.haedicke,0,0.0
2001-09,mark.e.haedicke,0,0.0
2001-07,mark.e.haedicke,0,0.0
2000-11,mark.e.haedicke,1,2.0
2001-01,mark.e.haedicke,0,0.0
2001-04,mark.e.haedicke,1,1.0
2001-05,mark.e.haedicke,0,0.0
2001-06,mark.e.haedicke,0,0.0
2001-03,mark.e.haedicke,0,0.0
2001-12,mark.e.haedicke,0,0.0
2000-04,mark.e.haedicke,0,0.0
2000-07,mark.e.haedicke,0,0.0
2002-02,mark.e.haedicke,0,0.0
2000-05,mark.e.haedicke,0,0.0
2001-10,mark.e.haedicke,0,0.0
2002-01,mark.e.haedicke,0,0.0
2000-03,mark.e.haedicke,0,0.0
2000-10,mark.e.haedicke,0,0.0
2000-09,mark.e.haedicke,0,0.0
2001-08,mark.e.haedicke,0,0.0
2001-11,mark.e.haedicke,0,0.0
2001-02,mark.e.haedicke,0,0.0
2000-06,mark.e.haedicke,0,0.0
2000-12,albert.meyers,0,0.0
2000-08,albert.meyers,0,0.0
2001-09,albert.meyers,0,0.0
2001-07,albert.meyers,0,0.0
2000-11,albert.meyers,0,0.0
2001-01,albert.meyers,0,0.0
2001-04,albert.meyers,0,0.0
2001-05,albert.meyers,0,0.0
2001-06,albert.meyers,0,0.0
2001-03,albert.meyers,0,0.0
2001-12,albert.meyers,2,1.3333333333333333
2000-04,albert.meyers,0,0.0
2000-07,albert.meyers,0,0.0
2002-02,albert.meyers,2,1.0
2000-05,albert.meyers,0,0.0
2001-10,albert.meyers,0,0.0
2002-01,albert.meyers,4,1.1
2000-03,albert.meyers,0,0.0
2000-10,albert.meyers,0,0.0
2000-09,albert.meyers,0,0.0
